method,iteration,objective,nrmse,seconds,inner_evaluations,step,outer_kkt,inner_kkt,majorizer_gap,surrogate_change,sufficient_slack,allocation_change,zero_latents,inner_iterations,fluence,seed
Poisson,11,0.1189770635197038,0.12785980471545677,0.22323654200226883,240,0.26093953969311406,0.002960317035166692,9.355558631388063e-08,0.00010900880057837143,-0.007380095266777223,0.004084631898590934,0.00027211169610293615,0,16,20000.0,20260911
Poisson,12,0.11310063786614233,0.12246405056856367,0.24097333300233004,259,0.2314772635072846,0.0025443787867944247,7.1692822730101e-08,8.767772862840495e-05,-0.005788747924934234,0.00319733947752043,0.00024456628102714057,0,15,20000.0,20260911
Poisson,13,0.108443228283097,0.11797682842955971,0.2587215000021388,278,0.20618097424838797,0.002223310361760992,7.862681603373759e-08,7.237364849188489e-05,-0.004585035934551957,0.0025318798759446006,0.00022227907511805157,0,15,20000.0,20260911
Poisson,14,0.10470427665096708,0.11424822199234762,0.27624520800236496,296,0.18490347757110553,0.001953321627847917,8.735956277361283e-08,6.0803086487610856e-05,-0.003678148545642357,0.0020294868312355054,0.00020390439469220248,0,16,20000.0,20260911
Poisson,15,0.10167414810621635,0.1111561773290382,0.29371191700192867,314,0.16653043479050358,0.0017568054399392929,7.188248202119434e-08,5.17049803318707e-05,-0.0029784235644166783,0.0016435092591750291,0.00018815658047570503,0,16,20000.0,20260911
Poisson,16,0.09921415550598893,0.10860231887497149,0.3112664170002972,332,0.15001883897742996,0.0015385427833594573,6.072270226995923e-08,4.5352718857014275e-05,-0.002414639881374097,0.0013347099978206144,0.00017601807115767657,0,16,20000.0,20260911
Poisson,17,0.09717191070572796,0.10649832965063806,0.32836691700140364,349,0.1368072334722579,0.0013671563880898086,9.960886095633601e-08,4.017808777321389e-05,-0.0020020667124868055,0.001106433843744323,0.00016583743324446058,0,15,20000.0,20260911
Poisson,18,0.09546223630142206,0.10477689334852618,0.3457686250003462,367,0.12519543872158323,0.0012384726784034174,5.398531416946897e-08,3.485841317439823e-05,-0.0016748159911262191,0.0009259795104714174,0.0001541419755915557,0,16,20000.0,20260911
Poisson,19,0.09401449027911868,0.10337837175472868,0.36307666700304253,385,0.11519699616622489,0.0011283525422861528,8.00459956909927e-08,3.124016985107298e-05,-0.0014165058524603037,0.0007842286260173195,0.00014599242373590623,0,15,20000.0,20260911
Poisson,20,0.09279167075757487,0.10225677153270453,0.379862542002229,402,0.1056886526746971,0.0010343892714511237,8.31124373583121e-08,2.8135315808864497e-05,-0.0011946842057308491,0.0006643149563341702,0.00013854467334946518,0,15,20000.0,20260911
Poisson,21,0.09175555916579559,0.1013697892809516,0.39590291700005764,418,0.09726341817002852,0.000950706289719461,7.013931702397249e-08,2.5318718700158716e-05,-0.0010107928730809111,0.0005631029660733928,0.0001313924226316358,0,14,20000.0,20260911
Poisson,22,0.09086482720011584,0.10068021639880596,0.4126429999996617,435,0.09014120208933603,0.0008748403934200702,4.837933206857433e-08,2.2942498332359757e-05,-0.0008677894673417996,0.00048446014997422426,0.00012522254152638894,0,15,20000.0,20260911
Poisson,23,0.0900938784803988,0.10015782766298367,0.43008170800021617,453,0.08384111983439257,0.0008074769905992453,6.403928899052281e-08,2.1083300256797227e-05,-0.0007498654194646386,0.0004194820509627807,0.00012035834216502644,0,16,20000.0,20260911
Poisson,24,0.08941808810219969,0.09977733574070474,0.4468478330018115,470,0.07844775715784101,0.0007481586659280824,9.343587083513946e-08,1.940742610665543e-05,-0.000656382952089003,0.00036808784804434055,0.00011575269189410165,0,15,20000.0,20260911
Poisson,25,0.0888233045365623,0.0995187404334686,0.4628809170026216,486,0.07356214849481944,0.0006936835503007321,7.455406054546285e-08,1.7788416380119863e-05,-0.0005769951492599549,0.00032421408107869234,0.00011090911989866494,0,14,20000.0,20260911
Poisson,26,0.08829643591962143,0.09936446993442834,0.4795981250026671,503,0.06919603024380297,0.0006417362792947131,6.529834796904473e-08,1.6403114748449304e-05,-0.000510465502193094,0.0002874640868658084,0.00010638313230220709,0,15,20000.0,20260911
Poisson,27,0.0878269735037824,0.09929889054642921,0.4963632079998206,520,0.06529623609628504,0.0005961861187920662,6.275962734220283e-08,1.5134512026458055e-05,-0.000454327903810489,0.00025628249342194375,0.00010219593308091481,0,15,20000.0,20260911
Poisson,28,0.0874048735542978,0.09930951353132178,0.5124391250028566,536,0.06189142910143189,0.0005642396854413882,8.155641668622932e-08,1.4051870203641985e-05,-0.0004080480792807567,0.00023057249967371876,9.848295658554425e-05,0,14,20000.0,20260911
Poisson,29,0.08702545577770408,0.09938639272362651,0.5291840419995424,553,0.05861184486158639,0.0005294707674932072,4.6939688213674545e-08,1.310471314607199e-05,-0.00036631306345053004,0.00020765035868977935,9.505402909461306e-05,0,15,20000.0,20260911
Poisson,30,0.08668288751714096,0.09952031815187468,0.5452427080017515,569,0.0556340732866602,0.0004994418880592674,5.060099277059266e-08,1.212001456813052e-05,-0.00033044824599312605,0.00018781075503985413,9.130202901378633e-05,0,14,20000.0,20260911
Poisson,31,0.08637280564195751,0.09970276016479669,0.5612494170018181,585,0.052957581221648134,0.00047308014185211026,9.584894310393029e-08,1.1234962772232306e-05,-0.00029884691241197406,0.00016985660474107037,8.772517254134883e-05,0,14,20000.0,20260911
Poisson,32,0.08608965735599415,0.0999270051243749,0.5772453330027929,601,0.05059094276107398,0.0004567382894162789,8.844183727408198e-08,1.05230663870517e-05,-0.0002726252195766384,0.00015517611149064786,8.485212686357298e-05,0,14,20000.0,20260911
Poisson,33,0.08583071347473592,0.10018726877561246,0.5932287920004455,617,0.048313516166818705,0.0004430656797283958,3.76177835182553e-08,9.838331206969433e-06,-0.00024910555005256795,0.000142234089038158,8.197208756258223e-05,0,14,20000.0,20260911
Poisson,34,0.08559394240798893,0.10047881471216165,0.6093312920020253,633,0.04616812820145929,0.00042956929825382337,4.381341968664131e-08,9.178895330291969e-06,-0.0002275921714119101,0.0001301962636656745,7.904890119035935e-05,0,14,20000.0,20260911
Poisson,35,0.08537673334342938,0.10079720862783706,0.6246273329998075,648,0.04421964089014974,0.00041638505411915915,6.436349888478448e-08,8.64760635430948e-06,-0.0002085614582133598,0.00011944023253685797,7.671188953233885e-05,0,13,20000.0,20260911
Poisson,36,0.08517716515402449,0.10113883556513986,0.6392885420027596,662,0.042375097076964616,0.00040409353717893307,8.887244358986887e-08,8.132424244679634e-06,-0.000191435765153722,0.00010978574679078297,7.444785814239264e-05,0,12,20000.0,20260911
Poisson,37,0.08499164362011877,0.1015000788581074,0.6544950000024983,677,0.04084455127381131,0.00039242852209641233,8.675066722328597e-08,7.695215156970036e-06,-0.00017782631875168083,0.00010210766546776919,7.240869068198477e-05,0,13,20000.0,20260911
Poisson,38,0.08481934038853188,0.10187835232120747,0.6698147080023773,692,0.03932903004522651,0.0003812144708984993,7.210381937523824e-08,7.2373621680596814e-06,-0.0001650658694197841,9.496460137197073e-05,7.018658379480514e-05,0,13,20000.0,20260911
Poisson,39,0.08465935083419489,0.10227117859733875,0.6859085420001065,708,0.03787592952292435,0.00037068281524739346,4.172264060780281e-08,6.802065721597628e-06,-0.00015318748860935322,8.826025247571561e-05,6.794499230958992e-05,0,14,20000.0,20260911
Poisson,40,0.08451028104594041,0.10267571957977231,0.7016350830017473,724,0.03655715063316606,0.000360715858109899,4.4174712933854775e-08,6.455675149715045e-06,-0.00014261411310799126,8.224852513367758e-05,6.618383212646292e-05,0,13,20000.0,20260911
Poisson,41,0.08437144287827221,0.10309019900273365,0.7173903750008321,740,0.035246098103620116,0.000350807439131096,7.158506515821454e-08,6.1351643058609765e-06,-0.00013270300336613608,7.672379609170034e-05,6.449879059971698e-05,0,13,20000.0,20260911
Poisson,42,0.0842412416123716,0.10351286481022254,0.7330106670015084,756,0.034140231783582116,0.00034133746695397255,3.34854109871864e-08,5.84481648642048e-06,-0.00012435644940771886,7.192349458876802e-05,6.293612293933321e-05,0,13,20000.0,20260911
Poisson,43,0.08411849241371384,0.10394220796466361,0.749354833002144,773,0.03313954666982808,0.00033233404037652417,2.801727516127536e-08,5.576454928318485e-06,-0.00011717274373398685,6.783772098367656e-05,6.145720106941928e-05,0,14,20000.0,20260911
Poisson,44,0.084002739738956,0.10437703687743072,0.7650201670003298,789,0.03216072681090799,0.000323781924798414,5.946861003584567e-08,5.313017987907936e-06,-0.00011043965677320417,6.403705730755076e-05,5.995666682814767e-05,0,13,20000.0,20260911
Poisson,45,0.08389334410519271,0.10481616157340437,0.780739583002287,805,0.03126672937593302,0.00031567417514034743,7.93195097234472e-08,5.08253357837867e-06,-0.0001043131001840758,6.051521546989845e-05,5.863353256181415e-05,0,13,20000.0,20260911
Poisson,46,0.08378968388505742,0.10525857467538166,0.7957810830012022,820,0.030421920094734198,0.00030786771706855213,9.411641779126962e-08,4.86130765964441e-06,-9.879891247102377e-05,5.7385559022770796e-05,5.733675458373299e-05,0,12,20000.0,20260911
Poisson,47,0.08369134278269799,0.10570340924751412,0.8108310420029738,835,0.02962653756397999,0.00030038667593994554,9.402576957097226e-08,4.655859441061911e-06,-9.368524292116271e-05,5.445451595793241e-05,5.612441609621552e-05,0,12,20000.0,20260911
Poisson,48,0.08359785822514529,0.10615004465250026,0.8266235000010056,851,0.028871474907885507,0.00029321379938985223,6.194345794764244e-08,4.463892739479846e-06,-8.902066481433389e-05,5.1806454384870115e-05,5.4967868525831886e-05,0,13,20000.0,20260911
Poisson,49,0.08350924875090135,0.10659796328439984,0.8422610000015993,867,0.02810300143827985,0.00028640198665965793,5.94881747148794e-08,4.275970193295797e-06,-8.43335040457493e-05,4.9120539751941205e-05,5.383644952886117e-05,0,13,20000.0,20260911
Poisson,50,0.08342497593022527,0.10704653523409707,0.8572968750013388,882,0.027397056640036103,0.000279826202181123,6.216037114246622e-08,4.105424362163744e-06,-8.016739632339654e-05,4.6742885049211674e-05,5.277808469635145e-05,0,12,20000.0,20260911
Poisson,51,0.0833447293484776,0.10749514845795978,0.8723955420027778,897,0.0267307607575484,0.0002737001682347419,7.558396415984997e-08,3.923373388196702e-06,-7.632320835679228e-05,4.4519903213805484e-05,5.15555816066254e-05,0,12,20000.0,20260911
Poisson,52,0.08326801375982984,0.1079432842052081,0.8873197920001985,912,0.026137932557030747,0.00026787067660254403,6.763555181545799e-08,3.780555600108356e-06,-7.293503304431025e-05,4.255601272996611e-05,5.060643610005352e-05,0,12,20000.0,20260911
Poisson,53,0.08319463363423661,0.10839059224730098,0.9023958750003658,927,0.025551482576632284,0.00026223784119912947,8.207286030281665e-08,3.643122351647708e-06,-6.97370032438406e-05,4.073621250003099e-05,4.966244003470769e-05,0,12,20000.0,20260911
Poisson,54,0.0831243321811352,0.10883661222149572,0.9173558750007942,942,0.025005315494415738,0.000256880421128641,7.524552118605247e-08,3.5208862006256337e-06,-6.678056691116361e-05,3.903816295264895e-05,4.8822186345584065e-05,0,12,20000.0,20260911
Poisson,55,0.08305697871021375,0.10928099801630553,0.9317909170022176,956,0.024468035080217363,0.00025151367113503907,8.197332582468391e-08,3.39580719569001e-06,-6.395766371987628e-05,3.741923388710946e-05,4.7940018633293894e-05,0,11,20000.0,20260911
Poisson,56,0.08299229252128368,0.10972355742876021,0.9466470420011319,971,0.023974888187412374,0.0002463483998794403,5.859384355200159e-08,3.2797822295257217e-06,-6.14064066979144e-05,3.594642575012801e-05,4.71042411137973e-05,0,12,20000.0,20260911
Poisson,57,0.08293007762973438,0.110164149586418,0.9609924579999642,985,0.023510667429148178,0.00024136947235204868,7.888223489843253e-08,3.1741274859686807e-06,-5.904076405874884e-05,3.457731740109715e-05,4.633359488600532e-05,0,11,20000.0,20260911
Poisson,58,0.08287014196534441,0.11060264926267384,0.9753843329999654,999,0.02307286713287423,0.0002365875521942672,9.779434916990621e-08,3.0746207065060307e-06,-5.686104368333389e-05,3.331780450340727e-05,4.560165734213922e-05,0,11,20000.0,20260911
Poisson,59,0.08281240775764437,0.11103882124527585,0.9897434170015913,1013,0.02263167267106498,0.00023196998713319734,9.530162905288582e-08,2.9792211157056066e-06,-5.47549865831888e-05,3.212457730552998e-05,4.487873086930884e-05,0,11,20000.0,20260911
Poisson,60,0.08275694471663955,0.11147230535190981,1.00399741700312,1027,0.022174019447751492,0.00022756775636146223,7.607960039815939e-08,2.8891970897627038e-06,-5.257384391610809e-05,3.087868408135318e-05,4.419781958148785e-05,0,11,20000.0,20260911
Poisson,61,0.08270342647734964,0.11190327640843506,1.0189078750008775,1042,0.021783986813477228,0.00022331096470005807,7.07490125530485e-08,2.800473326208062e-06,-5.071776596903351e-05,2.979113521542224e-05,4.351474095079638e-05,0,12,20000.0,20260911
Poisson,62,0.08265169889368429,0.11233161565948122,1.033896500000992,1057,0.021414261496040147,0.00021923105521227327,6.680344914460298e-08,2.7182578637241433e-06,-4.900932579402363e-05,2.879905389431419e-05,4.287510763572367e-05,0,12,20000.0,20260911
Poisson,63,0.08260165810421068,0.11275728004001433,1.0483112920010171,1071,0.02105958256322267,0.00021527624343630763,9.713523759524067e-08,2.640444303609287e-06,-4.740034517026213e-05,2.786548858675306e-05,4.2261932743294325e-05,0,11,20000.0,20260911
Poisson,64,0.08255332041832746,0.11318007506076393,1.0626520000005257,1085,0.020688241254214014,0.00021170410516990474,9.032153711049915e-08,2.5608267147091998e-06,-4.577685917153058e-05,2.6937519573592605e-05,4.163142428243099e-05,0,11,20000.0,20260911
Poisson,65,0.08250652918162679,0.11359996468922622,1.0776689170015743,1100,0.02035793722138286,0.00020873106163637366,5.87688239988139e-08,2.4900147868768366e-06,-4.430122191012936e-05,2.6068956305175146e-05,4.1057212106483016e-05,0,12,20000.0,20260911
Poisson,66,0.08246121881250194,0.11401688574447297,1.091899208000541,1114,0.020023345583822297,0.00020576449375664583,9.002289058529533e-08,2.42169114245692e-06,-4.288867797973273e-05,2.526365070638974e-05,4.0498472933618616e-05,0,11,20000.0,20260911
Poisson,67,0.08241734683645018,0.11443071236366939,1.1062832919997163,1128,0.019704731006572496,0.00020286599183131366,8.404768309576113e-08,2.357170626862169e-06,-4.151480543288909e-05,2.4458154849699092e-05,3.996204940889899e-05,0,11,20000.0,20260911
Poisson,68,0.08237480197123531,0.11484147666277263,1.1208750420009892,1142,0.019396944449854635,0.00019979993736400186,7.894944800306881e-08,2.293692996615042e-06,-4.0251172217533635e-05,2.3732792515326228e-05,3.942639462339065e-05,0,11,20000.0,20260911
Poisson,69,0.08233358352507807,0.1152491164061071,1.1356558330007829,1156,0.019089887810648815,0.0001961613033931453,6.154324733831346e-08,2.239030864109847e-06,-3.897941529788703e-05,2.299725532608777e-05,3.896374903359205e-05,0,11,20000.0,20260911
Poisson,70,0.08229359373225054,0.11565354166091438,1.1503943750030885,1170,0.018795655605168594,0.000192959126264317,6.681201453998149e-08,2.179213524751107e-06,-3.781057930033832e-05,2.2325959346124734e-05,3.844559743696276e-05,0,11,20000.0,20260911
Poisson,71,0.08225479055338962,0.11605491403993586,1.1645713750003779,1183,0.018512527507790196,0.00019005516675987314,9.24482309660326e-08,2.122755672448979e-06,-3.668042318639662e-05,2.1667495124581672e-05,3.794468083283332e-05,0,10,20000.0,20260911
Poisson,72,0.08221706885322326,0.11645319686530717,1.1796738330012886,1197,0.018255076466238224,0.00018735208679237033,6.30737577032659e-08,2.07015027378874e-06,-3.5651549892448506e-05,2.1059309326949664e-05,3.747269942560654e-05,0,11,20000.0,20260911
Poisson,73,0.08218034809284994,0.11684846435733495,1.1944374580016301,1211,0.018010215353342827,0.00018479632705347286,5.4364634340852086e-08,2.0201407671428133e-06,-3.470061960948611e-05,2.050236751963455e-05,3.7019701541045456e-05,0,11,20000.0,20260911
Poisson,74,0.08214457550079456,0.11724074640357064,1.2092475000026752,1225,0.017775040464582736,0.00018235987288406607,5.4766324698410124e-08,1.9726177594984744e-06,-3.3799974291569744e-05,1.9974988879502622e-05,3.658457428926441e-05,0,11,20000.0,20260911
Poisson,75,0.08210971723363747,0.11763002126789968,1.2240101250026783,1239,0.017543718653924133,0.00017997957609425903,4.609531770244371e-08,1.9272412248626903e-06,-3.2931025935819925e-05,1.946916394668456e-05,3.6164934337585906e-05,0,11,20000.0,20260911
Poisson,76,0.08207595648072176,0.11801412030625288,1.2380757499995525,1252,0.017246884474030885,0.0001775942089230863,9.268444426422079e-08,1.8761502762099473e-06,-3.1884602631430524e-05,1.88880017126813e-05,3.571068419341233e-05,0,10,20000.0,20260911
Poisson,77,0.08204311130108692,0.11839391463593081,1.2528981670002395,1266,0.017022940127970704,0.00017536460226216148,6.468550728643143e-08,1.8318786726674003e-06,-3.1013300965756666e-05,1.835615510481459e-05,3.5298455154419884e-05,0,11,20000.0,20260911
Poisson,78,0.08201120050907655,0.11877064974463733,1.2677441250016273,1280,0.016770846737389364,0.00017074856235336434,6.445152298000027e-08,1.7873222127528926e-06,-3.012346979865789e-05,1.7847726995919885e-05,3.487281616586157e-05,0,11,20000.0,20260911
Poisson,79,0.08198008228037948,0.11914443512057567,1.2819326669996371,1293,0.016564737033104748,0.00016740035766842038,8.421529767760082e-08,1.7468514474449755e-06,-2.9371377248306108e-05,1.739870304827622e-05,3.447581568303859e-05,0,10,20000.0,20260911
Poisson,80,0.08194970677227752,0.1195148437738397,1.296717917000933,1307,0.016363975990130942,0.00016512401086043777,4.7557019475796005e-08,1.7075020553495388e-06,-2.8668006044090454e-05,1.6986522591683336e-05,3.408957586146923e-05,0,11,20000.0,20260911
Poisson,81,0.08192003737418792,0.1198820320953769,1.3115528330017696,1321,0.01617349908664084,0.00016289684343356712,4.646901205878973e-08,1.6705869187738371e-06,-2.7998811175607742e-05,1.65902944543204e-05,3.3722338163656975e-05,0,11,20000.0,20260911
Poisson,82,0.0818910311161032,0.12024644622284664,1.3257863329999964,1334,0.015991852505921254,0.0001607100209574994,7.10545486427497e-08,1.6357111594831893e-06,-2.7370546921670835e-05,1.6219290756161357e-05,3.3371391394950625e-05,0,10,20000.0,20260911
Poisson,83,0.08186266002628986,0.12060810146884321,1.3399512079995475,1347,0.0158151402354974,0.00015858050886720902,7.97419764540055e-08,1.602330711919581e-06,-2.6768759100758633e-05,1.5865156779914143e-05,3.303242092792826e-05,0,10,20000.0,20260911
Poisson,84,0.08183489700492115,0.12096705116447258,1.3541437080020842,1360,0.015644568403031668,0.00015649610834544606,8.214880848922129e-08,1.5702422890408581e-06,-2.6192779081930854e-05,1.5525395342855605e-05,3.2703984138983904e-05,0,10,20000.0,20260911
Poisson,85,0.08180771292838358,0.12132337448737454,1.3682220830014558,1373,0.015480915678699294,0.00015445775638913952,8.492429957600938e-08,1.5390095913573593e-06,-2.5645066946384985e-05,1.520113902501761e-05,3.2379549383761936e-05,0,10,20000.0,20260911
Poisson,86,0.08178108208443917,0.12167712035219538,1.3822408330015605,1386,0.015322766989409414,0.00015246297239222177,8.322008235282195e-08,1.5090059432109065e-06,-2.5121838007024378e-05,1.489148453382732e-05,3.206461631074336e-05,0,10,20000.0,20260911
Poisson,87,0.08175498101623903,0.12202833749956253,1.3962495420018968,1399,0.015169813417990174,0.00015051180717256827,8.008783517058789e-08,1.4801405893150007e-06,-2.4620927607289498e-05,1.4594906243308838e-05,3.1758634613164986e-05,0,10,20000.0,20260911
Poisson,88,0.08172939033332088,0.12237705884273617,1.4102303750005376,1412,0.015020599007323774,0.00014860851106607696,7.880208492479664e-08,1.4520523776910217e-06,-2.4138630540867696e-05,1.4309763191203793e-05,3.145847199547697e-05,0,10,20000.0,20260911
Poisson,89,0.08170429342586932,0.12272331512308905,1.4242672920008772,1425,0.014875467736543559,0.00014675952928810696,8.068156991790375e-08,1.4244355591941268e-06,-2.3672471892684775e-05,1.403293043251315e-05,3.1160731985463446e-05,0,10,20000.0,20260911
Poisson,90,0.08167967289064368,0.12306713252635987,1.4382895000017015,1438,0.014734469916338963,0.0001449648055609497,7.098410012323415e-08,1.3975597749314685e-06,-2.3222975448972517e-05,1.376530503986966e-05,3.086927426607801e-05,0,10,20000.0,20260911
Poisson,91,0.08165551197824013,0.12340850110752855,1.4523581670000567,1451,0.01459645942140553,0.0001432293870349893,7.471129453335758e-08,1.3728037823769013e-06,-2.2788108621887332e-05,1.350808102151387e-05,3.059623499517996e-05,0,10,20000.0,20260911
Poisson,92,0.08163178516253511,0.12374749594140214,1.466451042000699,1464,0.01446510106610262,0.00014153210792578204,7.660937804091727e-08,1.3487729640361315e-06,-2.2378042742864378e-05,1.3264858262390953e-05,3.0329160354619195e-05,0,10,20000.0,20260911
Poisson,93,0.08160847572287741,0.12408417206229792,1.4804361250025977,1477,0.014337696040290199,0.00013986967500133132,7.51207888290362e-08,1.325565470371082e-06,-2.198387419125886e-05,1.3030963270510609e-05,3.0068921269040734e-05,0,10,20000.0,20260911
Poisson,94,0.08158556799956516,0.12441858110327125,1.4945449580009154,1490,0.01421402670878721,0.00013824214563677592,7.312021785136399e-08,1.303133738750183e-06,-2.160458957202234e-05,1.2805795548340187e-05,2.9815194949443848e-05,0,10,20000.0,20260911
Poisson,95,0.08156304716718536,0.12475077271867831,1.5085127080019447,1503,0.014093917740801114,0.00013664944083793438,7.195614832241639e-08,1.2814768381070298e-06,-2.1239355539764504e-05,1.2588906515578649e-05,2.9568095555635763e-05,0,10,20000.0,20260911
Poisson,96,0.08154089924908785,0.12508079394621732,1.5227585000029649,1516,0.013977185196738436,0.0001350908224474701,7.078699929804398e-08,1.2605444559919976e-06,-2.0887373642279062e-05,1.2379832796318614e-05,2.9327228168322126e-05,0,10,20000.0,20260911
Poisson,97,0.0815191110230025,0.12540869000275218,1.5367320000004838,1529,0.013863680166304508,0.00013356577947047448,6.970309445345903e-08,1.2402980351725023e-06,-2.054792804758301e-05,1.2178144697674328e-05,2.9092306672778323e-05,0,10,20000.0,20260911
Poisson,98,0.08149766996116407,0.12573450445105203,1.5507452500023646,1542,0.013753258122174454,0.00013207378869940385,6.876611748577583e-08,1.220705675231569e-06,-2.0220356162888525e-05,1.1983456389662436e-05,2.886310617582084e-05,0,10,20000.0,20260911
Poisson,99,0.08147659447718528,0.12605824499639778,1.5647948750010983,1555,0.013634250265772658,0.00013054393572304955,6.828051393138195e-08,1.201441945455933e-06,-1.9874042039517764e-05,1.1780844963310792e-05,2.863671552415302e-05,0,10,20000.0,20260911
Poisson,100,0.0814558472527716,0.12637995371533123,1.5789118749999034,1568,0.013528315719906205,0.00012908302200307205,7.685622851944316e-08,1.183104179673796e-06,-1.9564120230639603e-05,1.1596458102810528e-05,2.8418599422421653e-05,0,10,20000.0,20260911
SIRT,0,4.021569684156845,0.4102237573936767,0.0,0,0.0,0.08180334554002373,0.0,0.0,0.0,0.0,0.0,0,0,20000.0,20260912
SIRT,1,1.9773799551087181,0.3824474494077268,0.0019244579998485278,1,1.8079489258209565,0.05008413356860759,nan,0.417104466676808,-1.6270852623713135,1.8807557631292695,0.01731319201653318,0,1,20000.0,20260912
SIRT,2,1.3879262711843967,0.3692472353797642,0.0032783329988888,2,0.9746211221556598,0.03978499985667808,nan,0.09254330308675587,-0.49691038083756683,0.5419593673367236,0.007989787771257003,0,1,20000.0,20260912
SIRT,3,1.154860377418011,0.36080602344401475,0.004629625000234228,3,0.5763179736317018,0.0348823773308354,nan,0.026546297210608368,-0.2065195965557802,0.2164587734298381,0.0042361464527088145,0,1,20000.0,20260912
SIRT,4,1.0345680339365348,0.3541511022649034,0.006093583000620129,4,0.37762059163301925,0.03193052400771841,nan,0.009256282295096282,-0.11103606118638161,0.11316247792021264,0.0025139045718507503,0,1,20000.0,20260912
SIRT,5,0.9595389517345259,0.3483090144275994,0.007450332999724196,5,0.2755899127741783,0.029704231249252967,nan,0.003835601747269859,-0.07119348045474176,0.07123159220086503,0.001631977516019073,0,1,20000.0,20260912
SIRT,6,0.904330728903645,0.3429205559665292,0.008792041000560857,6,0.22288829124515586,0.028017852012306384,nan,0.0017746833801584494,-0.05343353945071815,0.05272426331217162,0.0011193455968410836,0,1,20000.0,20260912
SIRT,7,0.8592877278767738,0.337840208432296,0.010128791000170168,7,0.1941968203292963,0.02663760304863924,nan,0.0009375587400936194,-0.04410544228677828,0.04315738077557075,0.0008172605945772033,0,1,20000.0,20260912
SIRT,8,0.8204574040662097,0.3330000370432026,0.011461791000328958,8,0.17688331376409125,0.02548864468547852,nan,0.0005780515423001338,-0.038252272268264303,0.037265938476155766,0.0006388713914424403,0,1,20000.0,20260912
SIRT,9,0.7858244442470655,0.32836269729059736,0.01283049999983632,9,0.16512433836843057,0.024502656122122445,nan,0.0004021738620627648,-0.03423078595708728,0.03326965746306356,0.0005294414012648227,0,1,20000.0,20260912
SIRT,10,0.7543934975270457,0.3239043380847999,0.014166958000714658,10,0.1560560455987827,0.023626259060068353,nan,0.00030143630891952644,-0.03112951041109392,0.030213272251623426,0.00045572670074996244,0,1,20000.0,20260912
SIRT,11,0.7255829645834845,0.31960731081834826,0.015504750001127832,11,0.14849909472376,0.0228185241450538,nan,0.00023693105653674942,-0.02857360188702471,0.02770793388687236,0.0004024582434115596,0,1,20000.0,20260912
SIRT,12,0.6989627719252605,0.3154574780388901,0.016889000002265675,12,0.1420860281033768,0.022063686286081973,nan,0.00018995703668310996,-0.026430235621543743,0.02561077068911434,0.0003609253540216089,0,1,20000.0,20260912
SIRT,13,0.6743202323996575,0.3114434251593975,0.018288582999957725,13,0.1361966758881785,0.021353920409158476,nan,0.00015433559920454405,-0.02448820392639271,0.023715062799453436,0.00032612031367252437,0,1,20000.0,20260912
SIRT,14,0.6514276139952971,0.3075551401209379,0.019627165998826968,14,0.13082838209094141,0.02067466403094138,nan,0.00012651779319720872,-0.022766100611167676,0.022036815126333743,0.0002955059079591808,0,1,20000.0,20260912
SIRT,15,0.630062289366454,0.30378376784981065,0.021081208000396146,15,0.12603808350898163,0.020026252131556104,nan,0.00010560939692069726,-0.021259715231918743,0.020571044704112255,0.0002708585591257276,0,1,20000.0,20260912
SIRT,16,0.6100754136406357,0.3001216827933942,0.022424333001254126,16,0.12163358499138978,0.01939997433868833,nan,8.915183355923612e-05,-0.019897723892261958,0.019247139275925484,0.00024934001234377793,0,1,20000.0,20260912
SIRT,17,0.5912333040804262,0.2965621795244803,0.023817125002096873,17,0.11776005103406921,0.018808475911113277,nan,7.639185984070915e-05,-0.01876571770037135,0.018148738079232157,0.00023150137490250973,0,1,20000.0,20260912
SIRT,18,0.5734267383909942,0.2930997015577137,0.025205624999216525,18,0.11419635975045653,0.01823890829104693,nan,6.591168544899117e-05,-0.017740654003983447,0.01715452526041917,0.00021575146599974641,0,1,20000.0,20260912
SIRT,19,0.5566241976183983,0.28972928962465044,0.026526000001467764,19,0.11073924796102295,0.017690575726908752,nan,5.729838720679762e-05,-0.016745242385391063,0.016189381720647263,0.0002012618276350417,0,1,20000.0,20260912
SIRT,20,0.5407703864690064,0.28644611803733233,0.027909374999580905,20,0.10746403528805479,0.017155454992992026,nan,5.004790646511777e-05,-0.01580376324292484,0.01527638520537227,0.00018829202828918057,0,1,20000.0,20260912
SIRT,21,0.5257043885356,0.2832458224628834,0.029278333000547718,21,0.10454192997890786,0.016646553430404682,nan,4.410205354650594e-05,-0.015021895879861592,0.014519547177220718,0.0001778712836733398,0,1,20000.0,20260912
SIRT,22,0.5113516968522636,0.2801247496968731,0.030625874998804647,22,0.10182648078410586,0.01615917208161254,nan,3.926616244361179e-05,-0.01431342552089397,0.013834260073892622,0.00016903025489188394,0,1,20000.0,20260912
SIRT,23,0.4976650870564896,0.2770795816576429,0.031947791001584847,23,0.09927506489000919,0.015690555990798945,nan,3.5213175938126504e-05,-0.013651396619834272,0.013193832870328187,0.00016080475821023352,0,1,20000.0,20260912
SIRT,24,0.48463028179860584,0.2741072539022561,0.03332924999995157,24,0.09677665264089089,0.015235427011149381,nan,3.157872971825456e-05,-0.013003226528161306,0.01256651923306497,0.00015262771690651507,0,1,20000.0,20260912
